1445171925 timestamp;capacitance;temperature;light
1450042494 ;325;111;-25625
1450042552 ;325;111;-25604
1450042610 ;325;111;-25627
1450042669 ;324;111;-25692
1450042727 ;325;111;-25591
1450042785 ;325;111;-26032
1450042843 ;325;111;-26511
1450042900 ;324;110;-27812
1450042958 ;325;111;-28526
1450043016 ;325;110;-29782
1450043073 ;324;111;-30233
1450043131 ;323;111;-30945
1450043188 ;324;111;-31148
1450043246 ;323;111;-31684
1450043304 ;324;112;-31848
1450043361 ;323;113;-32049
1450043419 ;324;113;-32473
1450043477 ;323;114;32631
1450043534 ;323;114;32715
1450043592 ;324;115;32190
1450043649 ;324;115;31944
1450043707 ;324;116;31954
1450043764 ;323;117;31839
1450043822 ;324;118;31473
1450043880 ;324;118;31662
1450043937 ;325;119;31512
1450043995 ;323;120;31551
1450044053 ;324;121;31186
1450044110 ;324;122;31139
1450044168 ;324;123;31223
1450044225 ;324;124;31252
1450044283 ;324;125;31283
1450044341 ;324;125;31355
1450044398 ;325;127;31456
1450044456 ;324;128;31644
1450044513 ;324;129;31408
1450044571 ;323;130;31628
1450044628 ;324;131;31719
1450044686 ;324;132;31528
1450044743 ;325;133;31958
1450044801 ;324;134;32069
1450044858 ;324;135;32043
1450044916 ;324;135;32139
1450044973 ;325;136;32249
1450045031 ;325;137;32499
1450045088 ;325;138;32583
1450045146 ;324;138;-32629
1450045204 ;324;139;32731
1450045261 ;324;140;32757
1450045319 ;324;140;-32569
1450045376 ;324;142;-32370
1450045434 ;325;142;-32234
1450045492 ;325;143;-32240
1450045549 ;324;143;-32435
1450045607 ;326;143;-32361
1450045664 ;324;144;-32292
1450045722 ;325;144;-32109
1450045780 ;326;145;-32085
1450045837 ;325;145;-31961
1450045895 ;324;145;-32080
1450045952 ;325;146;-31945
1450046010 ;326;147;-31550
1450046067 ;324;147;-31471
1450046125 ;325;147;-31436
1450046182 ;325;147;-31351
1450046240 ;325;148;-31734
1450046298 ;327;148;-31357
1450046355 ;325;148;-31464
1450046413 ;325;149;-31335
1450046471 ;324;149;-31070
1450046528 ;324;149;-31045
1450046586 ;324;149;-30893
1450046644 ;324;149;-30984
1450046702 ;325;150;-30990
1450046760 ;324;150;-30898
1450046818 ;325;150;-30730
1450046875 ;326;150;-30788
1450046933 ;325;150;-30818
1450046991 ;327;150;-30780
1450047048 ;325;150;-30760
1450047106 ;324;150;-30732
1450047163 ;325;152;-30576
1450047221 ;326;152;-30598
1450047279 ;325;152;-30432
1450047337 ;325;152;-30427
1450047394 ;325;152;-30470
1450047452 ;325;152;-30410
1450047510 ;325;152;-30297
1450047568 ;325;152;-30285
1450047626 ;326;152;-30045
1450047683 ;326;152;-30132
1450047741 ;326;152;-30099
1450047799 ;326;152;-29884
1450047857 ;325;153;-30030
1450047915 ;325;152;-29912
1450047973 ;325;153;-30105
1450048030 ;325;152;-29930
1450048088 ;325;152;-29880
1450048146 ;327;152;-29874
1450048203 ;325;152;-29918
1450048261 ;325;153;-29841
1450048319 ;325;152;-29907
1450048376 ;325;153;-29814
1450048434 ;326;153;-29550
1450048492 ;325;152;-29672
1450048550 ;324;153;-29830
1450048607 ;325;153;-29658
1450048665 ;325;153;-29506
1450048723 ;324;153;-29715
1450048781 ;325;153;-29646
1450048838 ;326;153;-29712
1450048896 ;324;153;-29549
1450048954 ;326;153;-29306
1450049012 ;325;153;-29537
1450049069 ;326;153;-29488
1450049127 ;325;153;-29656
1450049185 ;326;153;-29732
1450049243 ;326;153;-29467
1450049300 ;325;153;-29607
1450049358 ;326;153;-29482
1450049416 ;325;153;-29495
1450049474 ;324;153;-29362
1450049531 ;325;153;-29571
1450049589 ;326;153;-29549
1450049647 ;326;153;-29506
1450049705 ;326;153;-29337
1450049763 ;325;153;-29403
1450049820 ;325;153;-29360
1450049878 ;325;153;-29295
1450049936 ;325;153;-29504
1450049993 ;324;153;-29463
1450050051 ;325;153;-29326
1450050109 ;325;153;-29437
1450050167 ;324;153;-29244
1450050224 ;325;153;-29463
1450050282 ;325;153;-29209
1450050340 ;326;153;-29498
1450050397 ;324;153;-29455
1450050455 ;325;153;-29556
1450050513 ;325;153;-29119
1450050571 ;325;153;-29359
1450050628 ;325;153;-29334
1450050686 ;325;153;-29153
1450050743 ;325;153;-29261
1450050801 ;325;153;-29235
1450050859 ;324;153;-29324
1450050917 ;325;153;-29303
1450050974 ;325;153;-29297
1450051032 ;324;153;-29374
1450051090 ;326;153;-29184
1450051148 ;325;153;-29070
1450051205 ;324;153;-29134
1450051263 ;326;153;-29310
1450051321 ;327;153;-29375
1450051378 ;325;153;-29304
1450051436 ;325;153;-28964
1450051493 ;325;153;-29259
1450051551 ;327;153;-29078
1450051609 ;325;153;-29025
1450051666 ;326;153;-29369
1450051724 ;324;153;-29119
1450051781 ;325;153;-29246
1450051839 ;325;153;-29381
1450051897 ;325;153;-29355
1450051954 ;325;153;-29379
1450052012 ;325;153;-29324
1450052069 ;325;154;-29012
1450052127 ;325;154;-29409
1450052185 ;325;153;-29223
1450052242 ;325;154;-29275
1450052300 ;325;153;-29398
1450052358 ;324;154;-29359
1450052416 ;325;154;-29164
1450052473 ;325;154;-28926
1450052531 ;326;154;-29401
1450052589 ;324;154;-29328
1450052647 ;325;154;-29383
1450052704 ;325;154;-29044
1450052762 ;324;154;-29260
1450052820 ;325;154;-29219
1450052878 ;325;154;-29049
1450052935 ;326;154;-29147
1450052993 ;324;154;-29147
1450053051 ;325;154;-29303
1450053109 ;325;154;-29406
1450053167 ;325;154;-29015
1450053224 ;325;154;-29288
1450053282 ;325;154;-29056
1450053340 ;325;154;-29231
1450053398 ;325;154;-29173
1450053455 ;325;154;-29093
1450053513 ;325;154;-29338
1450053571 ;324;154;-29110
1450053629 ;324;154;-29369
1450053686 ;324;155;-29318
1450053744 ;326;154;-29142
1450053802 ;325;154;-28941
1450053860 ;326;155;-29218
1450053917 ;325;154;-29252
1450053975 ;324;154;-29194
1450054032 ;324;155;-29108
1450054090 ;325;154;-29288
1450054148 ;325;155;-29003
1450054206 ;325;155;-28944
1450054264 ;325;154;-29022
1450054321 ;324;155;-29167
1450054379 ;325;155;-29287
1450054437 ;325;155;-29325
1450054495 ;325;155;-29085
1450054553 ;325;155;-29022
1450054610 ;325;155;-29260
1450054668 ;326;155;-28882
1450054726 ;325;155;-28886
1450054783 ;324;155;-29122
1450054841 ;325;154;-29075
1450054899 ;323;155;-29102
1450054957 ;325;155;-29049
1450055015 ;324;155;-29067
1450055073 ;325;155;-29126
1450055130 ;326;155;-28929
1450055188 ;325;155;-28865
1450055246 ;324;155;-29052
1450055304 ;324;155;-29328
1450055361 ;323;155;-29158
1450055419 ;325;155;-29274
1450055477 ;325;155;-29245
1450055535 ;324;155;-29134
1450055593 ;325;155;-28929
1450055650 ;325;155;-28902
1450055708 ;326;155;-29262
1450055766 ;324;155;-28934
1450055824 ;327;155;-29196
1450055881 ;324;155;-29033
1450055939 ;325;155;-29037
1450055997 ;325;155;-29116
1450056055 ;325;155;-29241
1450056112 ;325;155;-29079
1450056170 ;325;155;-29108
1450056228 ;325;155;-29205
1450056286 ;324;155;-28911
1450056343 ;324;155;-29110
1450056401 ;325;155;-29049
1450056459 ;324;155;-29089
1450056517 ;326;155;-29065
1450056574 ;324;155;-29081
1450056632 ;325;155;-29116
1450056690 ;325;155;-29051
1450056748 ;325;155;-28938
1450056806 ;325;155;-29148
1450056863 ;324;155;-29102
1450056921 ;324;155;-29233
1450056979 ;324;155;-28822
1450057037 ;324;155;-29221
1450057094 ;324;155;-28949
1450057152 ;325;155;-28884
1450057210 ;324;155;-28876
1450057267 ;325;155;-28861
1450057325 ;325;155;-28991
1450057382 ;325;155;-29025
1450057440 ;325;155;-29215
1450057498 ;324;155;-29031
1450057556 ;325;155;-29120
1450057614 ;324;155;-29078
1450057671 ;325;155;-28776
1450057729 ;325;155;-29219
1450057787 ;325;155;-28974
1450057845 ;325;156;-29022
1450057902 ;323;156;-28998
1450057960 ;325;155;-28974
1450058018 ;324;155;-28992
1450058076 ;323;155;-28984
1450058133 ;325;155;-29223
1450058191 ;325;155;-29155
1450058249 ;324;156;-29103
1450058307 ;324;155;-28731
1450058365 ;325;156;-29190
1450058422 ;324;156;-29016
1450058480 ;324;156;-28955
1450058538 ;325;156;-29189
1450058596 ;324;156;-29285
1450058654 ;325;155;-29111
1450058711 ;324;155;-28789
1450058769 ;324;156;-28959
1450058827 ;324;156;-29222
1450058884 ;324;155;-29043
1450058942 ;324;155;-28903
1450059000 ;324;156;-29148
1450059058 ;324;156;-29020
1450059115 ;324;156;-28951
1450059173 ;326;156;-29222
1450059231 ;325;156;-29178
1450059288 ;324;156;-28850
1450059346 ;323;155;-29027
1450059404 ;324;156;-28759
1450059462 ;324;156;-28873
1450059520 ;324;156;-29147
1450059577 ;325;156;-28973
1450059635 ;323;155;-29154
1450059693 ;325;155;-28837
1450059751 ;324;156;-28970
1450059809 ;324;156;-28756
1450059866 ;324;156;-29009
1450059924 ;325;156;-28789
1450059981 ;324;156;-28776
1450060039 ;324;156;-29049
1450060097 ;325;156;-28824
1450060155 ;324;156;-29216
1450060212 ;324;156;-29085
1450060270 ;324;156;-28785
1450060328 ;324;156;-28811
1450060386 ;325;156;-29216
1450060443 ;325;156;-28834
1450060501 ;325;156;-28853
1450060559 ;323;156;-29028
1450060617 ;324;156;-29050
1450060674 ;324;156;-28969
1450060732 ;325;156;-28991
1450060790 ;324;156;-28912
1450060848 ;325;156;-28954
1450060906 ;325;156;-28912
1450060963 ;323;156;-28790
1450061021 ;325;156;-29165
1450061079 ;323;156;-28820
1450061136 ;325;156;-28923
1450061194 ;327;156;-28971
1450061252 ;324;156;-28963
1450061310 ;325;155;-28953
1450061368 ;325;156;-28974
1450061425 ;324;156;-28845
1450061483 ;324;156;-28854
1450061541 ;324;155;-29176
1450061599 ;324;156;-28812
1450061656 ;324;156;-29077
1450061714 ;325;156;-28779
1450061772 ;324;156;-29007
1450061830 ;324;156;-28943
1450061887 ;325;156;-28891
1450061945 ;325;156;-28824
1450062003 ;323;156;-28871
1450062061 ;324;156;-28708
1450062118 ;325;156;-28704
1450062176 ;324;156;-29235
1450062233 ;323;156;-29041
1450062291 ;323;156;-28908
1450062349 ;324;156;-29089
1450062406 ;323;156;-28812
1450062464 ;324;156;-29099
1450062522 ;323;156;-29094
1450062579 ;325;156;-28955
1450062637 ;324;156;-28932
1450062695 ;325;156;-28791
1450062753 ;324;156;-29150
1450062810 ;324;156;-28819
1450062868 ;324;156;-29137
1450062926 ;325;156;-29099
1450062983 ;323;156;-29022
1450063041 ;324;156;-29043
1450063098 ;323;156;-28889
1450063156 ;324;156;-28847
1450063214 ;325;156;-28735
1450063272 ;325;156;-28946
1450063329 ;325;156;-28917
1450063387 ;324;156;-28851
1450063445 ;324;156;-28955
1450063503 ;324;156;-28837
1450063560 ;322;156;-28713
1450063618 ;325;156;-28925
1450063676 ;323;156;-29213
1450063734 ;324;156;-28914
1450063791 ;324;156;-28967
1450063849 ;323;156;-28988
1450063907 ;324;156;-29065
1450063965 ;324;156;-29145
1450064023 ;324;156;-29132
1450064080 ;324;156;-28989
1450064138 ;324;155;-29042
1450064196 ;324;156;-28935
1450064253 ;324;156;-29071
1450064311 ;324;156;-28934
1450064369 ;323;156;-28823
1450064426 ;324;156;-28890
1450064484 ;323;156;-28764
1450064541 ;323;156;-28771
1450064599 ;325;156;-28850
1450064657 ;324;156;-28946
1450064714 ;325;156;-28799
1450064772 ;324;156;-28867
1450064830 ;325;156;-28864
1450064888 ;324;156;-28833
1450064945 ;325;156;-28667
1450065003 ;324;156;-28926
1450065060 ;324;156;-28822
1450065118 ;324;156;-28593
1450065176 ;324;156;-29081
1450065233 ;323;156;-28890
1450065291 ;324;156;-28925
1450065349 ;323;156;-28943
1450065407 ;325;156;-28717
1450065464 ;324;156;-28828
1450065522 ;325;157;-29026
1450065580 ;325;156;-28651
1450065638 ;324;156;-28815
1450065695 ;324;156;-28708
1450065753 ;323;156;-28790
1450065811 ;323;156;-28692
1450065868 ;323;157;-28817
1450065926 ;324;156;-29024
1450065984 ;324;156;-28724
1450066041 ;324;156;-28808
1450066099 ;323;156;-28945
1450066157 ;324;156;-28879
1450066215 ;323;156;-28764
1450066272 ;324;156;-28936
1450066330 ;324;156;-28920
1450066388 ;324;156;-28905
1450066446 ;323;156;-29064
1450066503 ;324;156;-29166
1450066561 ;325;156;-29250
1450066619 ;325;156;-28899
1450066677 ;324;156;-29063
1450066734 ;324;156;-28977
1450066792 ;324;156;-29040
1450066850 ;324;156;-28804
1450066908 ;323;156;-29050
1450066965 ;324;156;-29343
1450067023 ;322;156;-29119
1450067081 ;324;156;-29209
1450067138 ;323;156;-29178
1450067196 ;323;156;-29188
1450067254 ;323;156;-28841
1450067311 ;323;156;-29016
1450067369 ;325;156;-28984
1450067427 ;324;156;-28822
1450067485 ;324;156;-29002
1450067542 ;324;156;-28972
1450067600 ;323;156;-29184
1450067658 ;325;156;-28949
1450067716 ;324;156;-28865
1450067773 ;324;157;-28900
1450067831 ;323;156;-28990
1450067889 ;324;156;-29016
1450067947 ;324;156;-29213
1450068004 ;325;156;-29113
1450068062 ;324;156;-29134
1450068120 ;323;156;-29114
1450068178 ;323;156;-29150
1450068235 ;323;156;-28944
1450068293 ;323;156;-29022
1450068351 ;323;156;-28956
1450068409 ;324;156;-28883
1450068467 ;323;156;-28916
1450068524 ;324;156;-28833
1450068582 ;324;156;-28938
1450068640 ;324;156;-28947
1450068698 ;324;156;-28879
1450068756 ;325;156;-28855
1450068813 ;324;156;-29060
1450068871 ;324;156;-28738
1450068929 ;324;156;-28787
1450068986 ;324;156;-29023
1450069044 ;323;156;-28970
1450069102 ;324;156;-28889
1450069160 ;324;156;-29065
1450069217 ;325;156;-29052
1450069275 ;324;156;-29059
1450069333 ;324;156;-28985
1450069390 ;322;156;-28817
1450069448 ;324;156;-28860
1450069506 ;324;156;-28752
1450069563 ;323;156;-28798
1450069621 ;324;156;-28904
1450069679 ;324;156;-28700
1450069736 ;324;156;-28851
1450069794 ;324;156;-29027
1450069852 ;322;156;-28977
1450069910 ;324;156;-28793
1450069967 ;324;156;-28933
1450070025 ;324;156;-28824
1450070083 ;323;156;-28742
1450070140 ;324;156;-28753
1450070198 ;324;156;-28808
1450070256 ;324;156;-28860
1450070313 ;324;156;-28557
1450070371 ;324;156;-28513
1450070429 ;325;157;-28805
1450070487 ;324;157;-28851
1450070544 ;323;156;-28763
1450070602 ;324;156;-28625
1450070660 ;324;157;-28795
1450070718 ;323;156;-28795
1450070775 ;324;156;-28796
1450070833 ;323;156;-28746
1450070891 ;326;156;-28515
1450070948 ;323;156;-28893
1450071006 ;324;156;-28727
1450071064 ;324;156;-28697
1450071122 ;324;156;-28986
1450071180 ;325;156;-28635
1450071238 ;324;156;-28493
1450071295 ;325;156;-28761
1450071353 ;324;156;-28708
1450071411 ;323;156;-28740
1450071469 ;323;156;-28841
1450071526 ;324;156;-28632
1450071584 ;324;156;-28652
1450071642 ;324;156;-28537
1450071700 ;323;156;-28699
1450071758 ;323;156;-28516
1450071816 ;323;156;-28657
1450071873 ;323;156;-28504
1450071931 ;323;156;-28640
1450071989 ;324;156;-28799
1450072047 ;323;156;-28840
1450072104 ;324;156;-29007
1450072162 ;323;157;-28904
1450072220 ;324;156;-28688
1450072278 ;324;156;-28637
1450072336 ;324;156;-28947
1450072393 ;323;156;-28961
1450072451 ;324;156;-28791
1450072509 ;324;156;-28979
1450072567 ;324;156;-28917
1450072625 ;323;156;-28794
1450072682 ;324;156;-28657
1450072740 ;324;156;-29021
1450072797 ;323;156;-29003
1450072855 ;323;156;-28978
1450072913 ;324;156;-29023
1450072971 ;324;156;-28625
1450073029 ;325;156;-28710
1450073086 ;323;156;-28812
1450073144 ;323;156;-29102
1450073202 ;324;156;-28887
1450073260 ;323;156;-28975
1450073317 ;325;156;-28905
1450073375 ;324;156;-28843
1450073433 ;323;156;-28812
1450073491 ;324;156;-28806
1450073548 ;324;156;-28799
1450073606 ;324;156;-28547
1450073664 ;323;156;-28800
1450073721 ;324;156;-28565
1450073779 ;323;156;-28622
1450073837 ;323;156;-28544
1450073894 ;324;156;-28587
1450073952 ;325;156;-28688
1450074010 ;323;156;-28605
1450074067 ;324;156;-28810
1450074125 ;323;156;-28476
1450074183 ;323;156;-28843
1450074240 ;323;156;-28546
1450074298 ;323;156;-28615
1450074356 ;324;156;-28736
1450074414 ;324;156;-28884
1450074471 ;323;156;-28625
1450074529 ;324;156;-28552
1450074586 ;323;156;-28532
1450074644 ;324;156;-28593
1450074702 ;323;156;-28602
1450074759 ;324;156;-28979
1450074817 ;324;156;-28875
1450074875 ;323;156;-28847
1450074933 ;324;156;-28903
1450074990 ;323;156;-28924
1450075048 ;323;156;-28738
1450075106 ;323;156;-28666
1450075163 ;324;156;-28804
1450075221 ;324;156;-28889
1450075279 ;323;156;-28715
1450075337 ;323;156;-28945
1450075394 ;324;156;-28722
1450075452 ;323;156;-28975
1450075509 ;323;157;-28792
1450075567 ;324;156;-29141
1450075625 ;322;156;-28970
1450075682 ;324;156;-29117
1450075740 ;324;156;-29040
1450075798 ;323;156;-29204
1450075855 ;323;156;-29231
1450075913 ;324;156;-29206
1450075971 ;324;156;-29417
1450076029 ;324;156;-29673
1450076086 ;324;156;-29776
1450076144 ;324;156;-30052
1450076202 ;324;156;-30144
1450076260 ;323;156;-30341
1450076317 ;323;156;-30629
1450076375 ;323;156;-30723
1450076433 ;323;156;-30952
1450076490 ;323;156;-31273
1450076548 ;323;156;-31908
1450076606 ;323;156;-32306
1450076663 ;323;156;-26154
1450076721 ;323;156;-27078
1450076779 ;324;156;-28000
1450076836 ;323;156;-29011
1450076894 ;324;156;-29709
1450076952 ;324;156;-30725
1450077010 ;323;156;-31530
1450077067 ;323;156;-32320
1450077125 ;323;156;32252
1450077183 ;323;156;31241
1450077240 ;323;156;30499
1450077298 ;322;156;29485
1450077356 ;323;156;28860
1450077414 ;324;156;28103
1450077471 ;323;156;27243
1450077529 ;323;156;26418
1450077587 ;323;156;25623
1450077645 ;324;156;24801
1450077702 ;323;156;24311
1450077760 ;323;156;23755
1450077818 ;324;156;23240
1450077876 ;322;157;22468
1450077933 ;324;156;21851
1450077991 ;324;156;21170
1450078049 ;322;156;20625
1450078107 ;323;156;19966
1450078164 ;324;156;19278
1450078222 ;323;156;18513
1450078280 ;324;156;17868
1450078337 ;324;156;17442
1450078395 ;323;157;17272
1450078453 ;323;156;17027
1450078511 ;323;156;16704
1450078568 ;323;156;16476
1450078626 ;324;156;16128
1450078684 ;323;156;15533
1450078741 ;323;156;15082
1450078799 ;323;156;14513
1450078857 ;324;156;14141
1450078915 ;323;156;13880
1450078972 ;324;156;13771
1450079030 ;324;156;13523
1450079088 ;322;156;12890
1450079146 ;323;156;11973
1450079204 ;323;156;11134
1450079261 ;322;156;10507
1450079319 ;324;156;10098
1450079377 ;323;156;9958
1450079434 ;323;156;9944
1450079492 ;322;156;9761
1450079550 ;324;156;9531
1450079608 ;323;156;9147
1450079666 ;323;156;8809
1450079724 ;324;156;8752
1450079782 ;323;156;8689
1450079839 ;323;156;8716
1450079898 ;324;156;8751
1450079956 ;323;156;8646
1450080014 ;323;156;8558
1450080072 ;323;156;8682
1450080130 ;325;155;8563
1450080188 ;324;155;8453
1450080246 ;323;155;8357
1450080304 ;322;154;8273
1450080362 ;323;153;8138
1450080420 ;324;153;8074
1450080478 ;324;152;7839
1450080537 ;325;152;7588
1450080595 ;325;150;7339
1450080653 ;325;149;7132
1450080711 ;323;149;6801
1450080769 ;325;148;6435
1450080827 ;324;147;6126
1450080885 ;323;147;5769
1450080944 ;324;146;5453
1450081002 ;325;145;4849
1450081060 ;323;144;4802
1450081118 ;324;143;4810
1450081176 ;323;143;4872
1450081235 ;323;142;4849
1450081293 ;324;142;4772
1450081351 ;323;141;4625
1450081409 ;323;140;4522
1450081467 ;323;139;4431
1450081525 ;322;139;4338
1450081583 ;322;139;4270
1450081640 ;323;138;4202
1450081698 ;322;138;4150
1450081756 ;321;138;4088
1450081814 ;323;138;4005
1450081871 ;322;138;3900
1450081929 ;322;138;3820
1450081987 ;322;138;3839
1450082044 ;321;139;3843
1450082102 ;322;139;3873
1450082160 ;322;140;3837
1450082217 ;323;141;3749
1450082275 ;321;141;3649
1450082332 ;322;142;3556
1450082390 ;322;143;3541
1450082447 ;322;143;3473
1450082505 ;321;144;3386
1450082562 ;322;145;3287
1450082620 ;322;146;3223
1450082677 ;323;147;3107
1450082735 ;323;147;3070
1450082792 ;322;148;3138
1450082850 ;322;149;3185
1450082908 ;323;150;3183
1450082965 ;321;152;3183
1450083023 ;323;152;3251
1450083081 ;322;153;3239
1450083138 ;322;154;3185
1450083196 ;322;155;3205
1450083254 ;323;155;3297
1450083311 ;322;156;3369
1450083369 ;323;157;3399
1450083427 ;322;157;3416
1450083484 ;322;157;3370
1450083542 ;323;158;3308
1450083599 ;323;158;3225
1450083657 ;322;159;3199
1450083715 ;321;159;3218
1450083772 ;323;159;3169
1450083830 ;324;159;3098
1450083887 ;323;160;2995
1450083945 ;323;160;2888
1450084002 ;322;160;2809
1450084060 ;322;161;2756
1450084117 ;322;161;2695
1450084175 ;323;161;2604
1450084233 ;323;162;2537
1450084290 ;322;162;2526
1450084348 ;323;162;2519
1450084405 ;321;162;2462
1450084463 ;323;163;2423
1450084521 ;323;163;2370
1450084578 ;323;163;2314
1450084636 ;323;163;2226
1450084693 ;321;163;2169
1450084751 ;323;163;2179
1450084808 ;323;163;2179
1450084866 ;323;163;2174
1450084924 ;324;163;2165
1450084981 ;323;164;2215
1450085039 ;322;163;2242
1450085097 ;323;164;2225
1450085154 ;323;164;2273
1450085212 ;323;163;2351
1450085270 ;323;164;2371
1450085328 ;323;164;2431
1450085385 ;323;164;2497
1450085443 ;323;164;2581
1450085501 ;323;164;2635
1450085559 ;326;164;2709
1450085616 ;322;164;2738
1450085674 ;324;164;2739
1450085732 ;323;164;2733
1450085790 ;323;164;2724
1450085848 ;324;164;2681
1450085905 ;323;163;2666
1450085963 ;323;164;2744
1450086021 ;323;163;2761
1450086079 ;323;164;2747
1450086137 ;323;164;2709
1450086194 ;322;163;2720
1450086252 ;323;164;2728
1450086310 ;323;163;2739
1450086368 ;324;163;2766
1450086426 ;323;163;2719
1450086483 ;323;163;2659
1450086541 ;323;163;2642
1450086599 ;321;163;2584
1450086657 ;323;163;2562
1450086714 ;323;163;2590
1450086772 ;323;163;2625
1450086830 ;325;163;2596
1450086888 ;323;163;2527
1450086946 ;323;163;2395
1450087003 ;323;163;2248
1450087061 ;323;163;2108
1450087119 ;322;163;1979
1450087177 ;323;163;1908
1450087234 ;323;163;1852
1450087292 ;323;163;1762
1450087350 ;322;163;1708
1450087408 ;322;163;1708
1450087465 ;323;163;1752
1450087523 ;322;163;1791
1450087581 ;322;163;1841
1450087639 ;324;163;1909
1450087697 ;322;163;1960
1450087755 ;323;163;1989
1450087812 ;323;162;1976
1450087870 ;321;163;1953
1450087928 ;323;162;1982
1450087986 ;323;162;2025
1450088044 ;323;162;2020
1450088101 ;323;162;1989
1450088159 ;323;162;1987
1450088217 ;323;162;2018
1450088275 ;323;162;2052
1450088333 ;323;162;2041
1450088391 ;322;162;2031
1450088448 ;323;162;1987
1450088506 ;323;162;1966
1450088564 ;323;162;2000
1450088621 ;323;162;2014
1450088679 ;323;162;1971
1450088737 ;323;162;1918
1450088794 ;322;162;1917
1450088852 ;323;162;2000
1450088910 ;323;162;2110
1450088968 ;323;162;2211
1450089026 ;324;162;2304
1450089084 ;322;161;2330
1450089141 ;323;161;2357
1450089199 ;323;162;2281
1450089257 ;324;162;2166
1450089314 ;323;161;2031
1450089372 ;324;161;1993
1450089430 ;323;161;2006
1450089488 ;323;161;1974
1450089545 ;321;161;1867
1450089603 ;322;161;1740
1450089661 ;323;161;1695
1450089718 ;322;161;1701
1450089776 ;322;161;1698
1450089834 ;323;161;1668
1450089892 ;323;161;1672
1450089950 ;323;161;1717
1450090008 ;323;161;1754
1450090065 ;323;161;1745
1450090123 ;322;161;1693
1450090181 ;324;161;1628
1450090239 ;323;161;1590
1450090297 ;323;161;1569
1450090354 ;323;161;1589
1450090412 ;323;161;1602
1450090470 ;322;161;1633
1450090528 ;321;161;1646
1450090586 ;323;161;1673
1450090644 ;322;161;1696
1450090702 ;322;161;1713
1450090760 ;323;161;1699
1450090818 ;323;160;1696
1450090875 ;322;161;1702
1450090933 ;323;161;1716
1450090991 ;323;161;1709
1450091049 ;322;161;1719
1450091107 ;323;160;1680
1450091165 ;323;161;1629
1450091223 ;322;161;1605
1450091281 ;323;160;1614
1450091339 ;323;160;1616
1450091396 ;323;160;1642
1450091454 ;324;160;1676
1450091512 ;323;160;1702
1450091570 ;322;160;1714
1450091628 ;322;161;1706
1450091686 ;323;160;1694
1450091744 ;323;160;1681
1450091802 ;323;160;1717
1450091859 ;323;160;1714
1450091917 ;323;160;1676
1450091975 ;323;160;1636
1450092033 ;323;160;1608
1450092091 ;322;160;1593
1450092149 ;322;160;1595
1450092207 ;322;160;1617
1450092265 ;323;160;1651
1450092322 ;322;161;1692
1450092380 ;323;160;1684
1450092438 ;323;160;1634
1450092496 ;322;160;1607
1450092554 ;322;160;1593
1450092612 ;323;160;1578
1450092669 ;323;160;1565
1450092727 ;322;160;1574
1450092785 ;323;160;1628
1450092843 ;322;160;1657
1450092900 ;322;160;1692
1450092958 ;321;160;1651
1450093016 ;322;160;1633
1450093074 ;321;160;1624
1450093132 ;322;160;1623
1450093190 ;322;160;1728
1450093248 ;322;160;1802
1450093305 ;322;160;1825
1450093363 ;323;160;1822
1450093421 ;322;160;1784
1450093479 ;322;160;1718
1450093537 ;322;160;1669
1450093594 ;322;160;1619
1450093652 ;323;160;1588
1450093710 ;324;160;1544
1450093768 ;323;160;1514
1450093826 ;323;160;1497
1450093883 ;323;160;1486
1450093941 ;323;160;1459
1450093999 ;323;160;1425
1450094056 ;322;160;1397
1450094114 ;321;161;1387
1450094172 ;323;160;1374
1450094230 ;323;160;1356
1450094287 ;322;160;1371
1450094345 ;323;160;1398
1450094403 ;324;160;1403
1450094460 ;322;160;1376
1450094518 ;321;160;1343
1450094576 ;323;160;1324
1450094634 ;323;160;1295
1450094692 ;324;160;1281
1450094750 ;322;160;1259
1450094807 ;323;160;1246
1450094865 ;323;160;1261
1450094923 ;323;160;1298
1450094981 ;323;160;1326
1450095039 ;322;160;1332
1450095097 ;321;160;1325
1450095154 ;322;161;1293
1450095212 ;322;160;1252
1450095270 ;322;160;1233
1450095328 ;323;161;1239
1450095386 ;323;160;1271
1450095444 ;322;160;1331
1450095501 ;323;160;1393
1450095559 ;323;160;1402
1450095617 ;322;160;1393
1450095675 ;323;160;1385
1450095732 ;321;160;1381
1450095790 ;323;160;1369
1450095848 ;322;160;1383
1450095906 ;323;160;1379
1450095964 ;323;160;1395
1450096022 ;323;160;1402
1450096079 ;323;160;1416
1450096137 ;323;160;1429
1450096195 ;322;160;1445
1450096253 ;322;160;1491
1450096311 ;324;160;1508
1450096369 ;321;160;1504
1450096426 ;322;160;1504
1450096484 ;323;160;1519
1450096542 ;322;160;1506
1450096600 ;323;160;1497
1450096658 ;321;160;1497
1450096716 ;322;160;1499
1450096774 ;322;160;1552
1450096832 ;323;160;1550
1450096890 ;322;161;1545
1450096948 ;321;160;1592
1450097005 ;323;160;1537
1450097063 ;322;161;1535
1450097121 ;322;160;1548
1450097179 ;321;160;1604
1450097237 ;323;160;1670
1450097295 ;323;160;1706
1450097352 ;323;160;1754
1450097410 ;322;161;1792
1450097468 ;322;160;1815
1450097526 ;323;160;1830
1450097583 ;324;161;1881
1450097641 ;321;161;1929
1450097699 ;322;160;1981
