timestamp;capacitance;temperature;light
;318;170;4017
;319;170;4032
;319;170;4075
;318;170;3793
;319;170;3340
;319;170;3412
;319;170;4107
;318;170;4139
;319;170;3780
;319;170;3855
;319;170;4102
;319;170;4385
;318;170;4715
;319;170;4642
;319;170;4166
;317;170;3859
;320;170;3436
;320;170;3133
;319;170;2512
;317;170;2223
;319;170;2195
;318;170;2170
;319;170;2486
;319;170;2894
;321;170;3157
;319;170;3363
;318;170;3590
;318;170;3432
;317;170;3486
;318;170;3479
;318;170;3733
;318;170;3882
;319;170;3964
;318;170;3944
;319;170;3915
;319;170;3968
;318;170;3771
;318;169;3663
;319;170;3821
;318;170;3962
;319;170;3934
;319;170;4042
;318;170;3955
;318;170;4103
;318;170;4435
;319;170;4522
;319;170;4657
;320;170;-1
;319;170;4921
;318;170;5096
;318;170;5204
;318;170;5269
;318;170;5237
;318;169;4606
;319;170;4212
;319;170;4310
;319;170;4728
;319;170;-1
;319;170;5187
;319;170;6125
;319;170;7048
;319;170;8106
;319;169;8734
;320;170;9157
;320;170;9347
;318;169;9429
;318;170;9487
;319;170;9637
;317;170;9912
;318;170;10339
;319;170;10600
;318;170;10884
;318;170;11172
;319;170;11444
;318;170;11693
;320;170;12256
;318;170;12362
;318;170;12752
;321;170;13478
;319;170;14122
;319;170;14998
;319;169;15790
;320;170;16411
;319;170;17846
;318;170;18840
;318;170;20400
;319;170;21471
;319;170;21850
;319;170;22284
;319;170;23086
;319;170;23304
;318;170;23721
;320;170;24360
;321;170;25278
;320;170;25877
;319;170;26286
;318;170;26877
;318;170;27821
;319;170;28321
;319;170;29408
;318;170;30203
;318;170;31207
;319;170;31958
;319;169;-32750
;318;169;-32327
;319;170;-31441
;319;170;-30608
;318;170;-30135
;319;170;-30724
;318;170;-31171
;318;170;-31275
;320;170;-30885
;319;170;-30698
;318;169;-30320
;319;169;-29824
;318;170;-29854
;318;170;-29343
;319;169;-28986
;319;170;-29328
;318;170;-28821
;319;169;-28732
;318;170;-29046
;319;169;-28461
;319;169;-28504
;319;170;-28851
;319;170;-28586
;317;169;-28882
;319;169;-28371
;318;169;-28278
;319;169;-28109
;318;170;-28236
;319;170;-28283
;319;170;-28569
;319;169;-28134
;319;169;-28150
;319;169;-28649
;318;169;-28724
;319;170;-28174
;318;169;-28652
;318;170;-28530
;319;169;-28412
;319;169;-28502
;318;169;-28284
;319;170;-28574
;318;170;-28072
;318;169;-28299
;319;169;-28183
;319;169;-28159
;319;170;-28680
;320;170;-28693
;319;169;-28094
;319;169;-28321
;320;169;-28497
;319;170;-28536
;318;169;-28687
;319;170;-28624
;318;169;-28081
;320;170;-28626
;319;169;-28036
;318;169;-28071
;318;169;-28711
;318;170;-28338
;317;169;-28431
;318;169;-28272
;319;170;-28161
;320;170;-28059
;318;170;-28517
;318;170;-28441
;318;169;-28369
;318;169;-28065
;320;169;-28295
;319;169;-28244
;318;170;-28608
;317;169;-28058
;318;169;-28010
;319;169;-28649
;318;169;-28465
;318;169;-28501
;320;169;-28108
;318;169;-28404
;319;169;-28663
;318;170;-28430
;318;169;-28667
;318;169;-28593
;319;169;-28239
;319;170;-28618
;319;170;-28591
;319;169;-28829
;320;170;-28741
;317;169;-28496
;318;169;-28688
;319;170;-28747
;319;169;-28704
;318;170;-28731
;318;169;-28498
;318;170;-28281
;318;170;-28359
;321;169;-28681
;319;169;-28364
;318;169;-28661
;319;169;-28932
;319;169;-28751
;317;170;-28522
;318;170;-28936
;319;170;-28419
;319;169;-28314
;318;169;-28360
;318;170;-28970
;317;170;-28991
;318;170;-28926
;319;169;-28591
;318;170;-28778
;320;169;-28799
;319;170;-28388
;321;170;-28707
;318;170;-28789
;318;170;-28564
;319;170;-28477
;319;170;-28503
;318;170;-29004
;319;170;-28956
;318;170;-28968
;319;170;-28721
;318;170;-28926
;319;170;-28827
;318;170;-28386
;318;170;-28812
;320;170;-28401
;318;170;-28549
;319;170;-28904
;320;170;-28764
;319;170;-28788
;318;170;-28965
;318;170;-28932
;318;170;-28972
;319;170;-28795
;319;170;-28367
;319;170;-29070
;319;170;-28436
;320;170;-28580
;318;170;-28885
;319;170;-28851
;319;170;-28711
;317;170;-29077
;319;170;-29010
;319;170;-28780
;317;170;-29016
;319;170;-28942
;319;170;-29183
;320;170;-29090
;319;170;-29056
;319;170;-28944
;319;170;-28575
;317;170;-28406
;319;170;-28369
;318;170;-28711
;319;170;-29124
;318;170;-28672
;318;171;-28985
;319;171;-29029
;319;170;-29067
;318;171;-28555
;317;170;-29002
;318;171;-28938
;319;171;-28828
;319;171;-28571
;319;171;-29052
;319;171;-28967
;319;171;-29059
;318;171;-28791
;319;171;-28528
;319;171;-28879
;318;171;-29105
;319;171;-28472
;319;171;-28991
;318;171;-28506
;319;171;-28993
;319;171;-28898
;319;171;-28637
;319;171;-28957
;318;171;-28762
;318;171;-29003
;319;171;-28631
;319;171;-29127
;319;171;-28862
;319;171;-28511
;319;171;-28828
;318;171;-28957
;319;171;-28499
;317;171;-28916
;318;171;-29027
;319;171;-28977
;318;172;-29013
;318;171;-28493
;319;171;-28935
;319;171;-28625
;318;171;-28422
;319;171;-28378
;319;171;-28789
;319;171;-28539
;318;172;-28972
;318;171;-28734
;319;171;-28997
;317;171;-28949
;317;171;-28658
;318;172;-28979
;318;172;-28972
;319;172;-29104
;318;172;-29040
;318;172;-28995
;318;172;-28990
;319;172;-28784
;319;172;-28398
;318;172;-29067
;318;172;-29130
;319;172;-28432
;319;172;-28700
;319;171;-28751
;318;172;-28885
;318;171;-28662
;318;171;-28525
;319;172;-28675
;319;172;-28682
;317;172;-28466
;318;172;-28792
;318;172;-28509
;320;172;-28776
;317;172;-28493
;318;171;-28698
;318;172;-28442
;316;172;-28825
;319;172;-28360
;318;172;-28660
;318;172;-28647
;318;172;-28607
;319;172;-28493
;319;171;-28623
;319;172;-28602
;318;172;-28671
;319;172;-28670
;319;171;-28564
;317;172;-28564
;318;172;-28457
;318;172;-28447
;319;172;-28387
;319;172;-28512
;319;171;-29000
;319;172;-28870
;318;172;-28833
;320;171;-28510
;319;171;-28601
;317;171;-29072
;319;172;-28799
;317;171;-28962
;318;172;-29036
;318;171;-29035
;319;171;-28832
;318;171;-28686
;318;172;-28565
;318;171;-29158
;318;171;-28775
;320;171;-28533
;319;171;-28985
;319;171;-29051
;318;171;-28811
;318;172;-28803
;317;172;-28696
;319;171;-28705
;319;171;-29052
;319;171;-28747
;318;172;-29059
;318;172;-28605
;319;171;-29142
;318;172;-28946
;319;172;-29091
;318;171;-28636
;319;171;-29136
;318;172;-29022
;319;171;-28956
;318;171;-28812
;319;172;-29130
;318;172;-29151
;318;172;-28952
;318;172;-28649
;318;172;-28672
;320;172;-29149
;318;172;-29198
;319;172;-29126
;319;172;-28848
;319;172;-28888
;318;171;-29003
;317;172;-29064
;319;171;-28945
;318;172;-28881
;319;172;-29120
;320;172;-29017
;318;172;-28644
;319;172;-28596
;318;172;-28949
;320;171;-28843
;317;172;-29101
;318;172;-28999
;319;172;-29135
;319;172;-29017
;319;172;-28561
;318;172;-28933
;319;172;-29217
;318;172;-29046
;318;172;-28795
;320;172;-28808
;317;172;-28679
;318;172;-29011
;318;172;-28922
;318;172;-28590
;318;172;-28550
;319;172;-28961
;319;172;-28551
;319;172;-28882
;318;172;-28947
;318;172;-28470
;318;172;-29009
;318;172;-28522
;317;172;-28878
;319;172;-29008
;318;172;-28553
;319;172;-28489
;318;172;-28554
;318;172;-28723
;319;172;-28517
;320;172;-29010
;319;172;-28957
;318;172;-28767
;318;172;-29098
;319;172;-28999
;319;172;-29092
;319;172;-28741
;317;172;-29007
;318;172;-28413
;318;172;-28878
;318;172;-28772
;319;172;-29090
;318;172;-28991
;320;172;-29065
;318;172;-28530
;318;172;-28974
;318;172;-28662
;319;172;-28763
;319;172;-28475
;318;172;-29065
;320;172;-28466
;318;172;-28566
;319;172;-29056
;319;172;-28745
;319;172;-28931
;318;172;-28557
;319;172;-29065
;318;172;-28991
;318;172;-28919
;318;172;-28754
;318;172;-28994
;318;172;-28726
;318;172;-29041
;319;172;-28891
;318;172;-28796
;319;172;-28987
;318;172;-29020
;317;172;-28958
;318;172;-28763
;318;172;-28999
;318;172;-28971
;318;172;-28687
;318;172;-28918
;318;172;-28498
;318;173;-28871
;318;172;-28893
;318;172;-28826
;318;172;-28780
;318;172;-28910
;319;172;-28881
;318;172;-28361
;318;172;-28538
;319;172;-28738
;318;172;-28809
;318;172;-28318
;318;172;-28925
;319;172;-28753
;319;172;-28809
;318;172;-28704
;319;172;-28196
;319;172;-28928
;319;172;-28699
;317;172;-28604
;318;172;-28779
;318;172;-28738
;320;173;-28755
;318;172;-28485
;318;172;-28282
;318;172;-28372
;318;172;-28893
;317;172;-28343
;316;172;-28725
;318;172;-28755
;318;172;-28481
;318;172;-28774
;317;172;-28298
;318;172;-28221
;318;172;-28794
;319;172;-28700
;319;172;-28659
;318;172;-28199
;319;172;-28753
;318;172;-28657
;318;172;-28730
;319;172;-28097
;317;172;-28784
;319;172;-28296
;318;172;-28264
;318;172;-28671
;319;172;-28606
;319;172;-28105
;319;172;-28692
;319;172;-28248
;319;172;-28661
;318;172;-28063
;317;172;-28187
;318;172;-28602
;318;172;-28614
;318;172;-28128
;318;172;-28647
;317;172;-28107
;317;172;-28621
;319;172;-28137
;318;172;-28173
;319;172;-28153
;318;172;-28595
;319;172;-28592
;319;172;-28773
;317;172;-28121
;319;172;-28661
;317;172;-28712
;319;172;-28629
;318;172;-28709
;319;172;-28643
;319;171;-28564
;318;171;-28674
;319;171;-28183
;318;172;-28568
;318;172;-28233
;319;171;-28536
;318;171;-28351
;318;172;-27973
;318;172;-28588
;318;172;-28695
;319;171;-28214
;319;171;-28485
;318;171;-28246
;318;172;-28655
;318;171;-28186
;318;172;-28036
;319;171;-28482
;317;171;-28186
;317;171;-28492
;318;171;-27974
;319;171;-28651
;318;171;-28014
;318;172;-28548
;317;171;-28623
;317;172;-28582
;318;171;-28094
;318;171;-28123
;317;171;-28474
;318;171;-28474
;317;171;-28162
;317;171;-28438
;318;171;-28372
;319;171;-28444
;318;172;-28121
;320;171;-28305
;317;171;-28151
;318;171;-28546
;319;171;-28231
;319;171;-28568
;319;171;-28574
;318;171;-28044
;318;171;-28063
;318;171;-28414
;319;171;-28352
;317;171;-28163
;317;171;-28756
;318;171;-28569
;318;171;-28015
;319;171;-28596
;319;171;-28513
;318;171;-28446
;320;171;-28198
;319;171;-28392
;319;171;-28634
;318;171;-28287
;319;171;-28604
;317;171;-27978
;318;171;-28651
;319;171;-28444
;318;171;-28335
;318;171;-28135
;317;171;-28460
;317;171;-27974
;318;171;-28539
;318;171;-28515
;319;171;-28516
;318;171;-28422
;318;171;-28032
;318;171;-28247
;318;171;-28148
;318;171;-28615
;317;171;-28639
;319;171;-28568
;319;171;-28179
;318;171;-28027
;318;171;-28629
;318;171;-28480
;318;171;-28628
;319;171;-27958
;316;171;-28060
;318;171;-28404
;319;171;-28007
;318;171;-28463
;318;171;-28210
;319;171;-28102
;318;171;-27975
;318;171;-27951
;318;171;-27959
;317;171;-28477
;318;171;-28193
;318;171;-28209
;319;171;-28415
;319;171;-28450
;318;171;-27893
;317;171;-28446
;318;171;-28213
;318;171;-28029
;319;171;-28118
;318;171;-28484
;317;171;-28396
;318;171;-27879
;317;171;-28640
;317;171;-28359
;318;171;-28257
;316;170;-28052
;318;170;-27998
;318;171;-28618
;317;171;-28520
;318;170;-28208
;318;171;-28213
;318;170;-28092
;317;170;-28062
;319;170;-28058
;319;170;-28345
;318;170;-27999
;317;171;-27964
;318;170;-28453
;318;171;-28034
;318;171;-28324
;318;170;-28249
;316;170;-27953
;318;171;-28405
;319;170;-28545
;318;170;-28234
;319;170;-28539
;317;171;-28484
;317;170;-28042
;318;170;-28493
;318;170;-28386
;317;170;-27955
;318;170;-28557
;319;170;-28511
;318;170;-28539
;319;170;-27879
;318;170;-28105
;317;170;-28406
;318;170;-27948
;319;170;-28527
;318;170;-28203
;317;170;-28443
;319;170;-28300
;318;170;-28481
;318;170;-28350
;318;170;-27988
;318;170;-28170
;318;170;-27981
;317;170;-27916
;318;170;-28428
;318;170;-28420
;318;170;-28006
;318;170;-28404
;316;170;-27817
;318;170;-28391
;318;170;-27820
;316;170;-27940
;320;170;-28479
;318;170;-27842
;317;170;-28488
;318;170;-28430
;318;170;-28386
;318;170;-28402
;317;170;-28522
;317;170;-27883
;317;170;-27831
;318;170;-27835
;318;170;-27904
;318;170;-27934
;318;170;-27884
;318;170;-28385
;317;170;-27856
;318;170;-27891
;318;169;-28139
;318;170;-28237
;318;170;-28183
;319;170;-28410
;318;170;-28082
;318;170;-28054
;318;170;-28318
;318;170;-28171
;318;170;-28565
;318;170;-28316
;318;170;-28375
;318;169;-28204
;317;170;-28323
;318;170;-28175
;318;170;-28028
;318;170;-28397
;317;170;-28424
;318;170;-28376
;318;170;-28476
;318;170;-28472
;318;170;-28036
;319;169;-28064
;318;170;-28386
;318;170;-28014
;318;170;-27873
;318;169;-27989
;316;169;-27835
;318;170;-28291
;317;169;-27923
;318;170;-27953
;317;170;-27812
;317;169;-27950
;318;170;-27746
;319;169;-28269
;318;169;-28341
;317;170;-27731
;318;169;-27731
;317;169;-27855
;318;169;-28399
;317;169;-28501
;319;169;-27835
;317;169;-28241
;318;169;-27876
;319;169;-27841
;318;169;-28045
;319;169;-27829
;318;170;-28305
;317;169;-28345
;318;169;-28405
;319;169;-27940
;318;169;-28263
;319;169;-27889
;318;169;-28322
;318;169;-28318
;318;169;-28327
;318;169;-28385
;318;169;-27758
;318;169;-28300
;317;169;-28315
;318;169;-28013
;318;169;-28298
;319;169;-27871
;318;169;-28229
;319;169;-28388
;318;169;-27886
;317;169;-27856
;318;169;-27718
;317;169;-27764
;318;169;-28396
;318;169;-28270
;319;169;-27775
;317;169;-27892
;316;169;-28252
;318;169;-27890
;317;169;-27748
;317;169;-28154
;316;169;-28273
;319;169;-27711
;318;169;-28207
;319;169;-28290
;317;169;-28340
;318;169;-27730
;317;169;-27838
;319;169;-27790
;317;169;-27893
;318;169;-28392
;318;169;-28242
;318;169;-27970
;318;169;-28327
;318;169;-27722
;318;169;-28278
;317;169;-28267
;318;169;-27988
;318;169;-28338
;318;169;-28330
;318;169;-28360
;318;169;-28183
;317;169;-28386
;318;169;-28368
;318;169;-27902
;316;169;-27805
;318;169;-28369
;318;169;-28423
;319;169;-28271
;318;169;-27959
;318;169;-27800
;318;169;-28307
;318;169;-27905
;317;169;-27763
;318;169;-27888
;318;169;-28327
;318;169;-28301
;318;169;-27781
;318;169;-28438
;318;169;-28329
;318;169;-27874
;317;169;-27951
;318;169;-28395
;318;169;-28056
;318;169;-28294
;318;169;-27781
;317;169;-28327
;320;169;-27806
;318;169;-27833
;318;169;-28401
;317;169;-27786
;319;169;-28182
;318;169;-28357
;318;169;-27771
;318;169;-28353
;318;169;-28337
;318;169;-27863
;317;169;-28306
;318;169;-28348
;316;169;-27753
;318;169;-27766
;318;169;-27997
;317;169;-28234
;317;169;-27762
;318;169;-28293
;317;169;-27850
;319;169;-28072
;318;169;-27884
;318;169;-28410
;318;169;-28398
;318;169;-27978
;320;169;-28372
;318;169;-28547
;318;169;-28469
;318;169;-28517
;317;169;-28289
;317;169;-28454
;318;169;-28620
;318;169;-28453
;318;169;-27899
;317;169;-28018
;318;169;-28488
;318;169;-28388
;318;169;-27960
;317;169;-28430
;317;169;-28108
;319;169;-28521
;317;169;-28064
;318;169;-27996
;316;169;-28485
;317;169;-28060
;318;169;-28470
;317;169;-28545
;316;169;-28192
;317;169;-28169
;318;169;-28463
;317;169;-28659
;319;169;-28528
;319;169;-28650
;318;169;-28485
;317;169;-28112
;318;169;-28040
;319;169;-28163
;316;169;-28219
;318;169;-28593
;318;169;-28769
;318;169;-28160
;318;169;-28532
;318;169;-28567
;317;169;-28608
;317;169;-28144
;318;169;-28665
;318;169;-28646
;319;169;-28724
;318;169;-28133
;319;169;-28098
;318;169;-28805
;317;169;-28851
;318;169;-28862
;317;169;-28729
;317;169;-28483
;317;169;-28626
;319;169;-28921
;317;169;-29019
;317;169;-29036
;318;169;-28983
;318;169;-29137
;318;169;-29335
;319;169;-29343
;317;169;-29364
;317;169;-29804
;318;170;-30003
;319;169;-30112
;318;169;-30367
;317;170;-30610
;318;170;-30608
;318;170;-31030
;317;170;-27706
;319;169;-28561
;318;169;-28427
;317;170;-29148
;318;169;-29778
;317;169;-30203
;318;170;-30338
;318;169;-31222
;318;169;-31856
;319;169;-32356
;318;170;32180
;317;169;31526
;317;170;30100
;318;170;28626
;316;170;27755
;317;170;26913
;318;170;26577
;319;170;27025
;318;170;27057
;318;170;26625
;316;170;25801
;318;170;25083
;318;170;24728
;319;170;25122
;319;170;24610
;317;170;23320
;317;170;23574
;317;170;23027
;319;170;22229
;318;170;22089
;319;170;21439
;316;170;22081
;318;170;21737
;318;170;21722
;318;170;21195
;318;170;20905
;318;170;21012
;316;170;20574
;318;170;20690
;317;170;19920
;318;170;18893
;318;170;18267
;319;170;17558
;318;170;17718
;318;170;17208
;318;170;16483
;318;170;16849
;318;170;16387
;319;170;16592
;317;170;15548
;317;170;15687
;318;170;15653
;317;170;14238
;316;170;14246
;318;171;14865
;316;170;15372
;317;170;15046
;318;170;15090
;317;170;15463
;318;171;15705
;318;170;15021
;318;171;14213
;318;170;13394
;318;171;12384
;318;171;11920
;317;170;11431
;317;171;11803
;318;170;12661
;318;171;12091
;316;171;12182
;319;171;12524
;318;170;11543
;318;170;10593
;318;170;9691
;317;171;8706
;317;171;7792
;317;171;7313
;316;170;7010
;317;171;6746
;317;171;6471
;318;171;6190
;317;171;5820
;317;171;5515
;318;171;5304
;318;171;4855
;317;171;4724
;318;171;4535
;317;171;4366
;316;171;4244
;318;171;4170
;317;171;4135
;316;171;4175
;318;171;4168
;318;171;4098
;318;171;4007
;317;171;3871
;318;171;3755
;317;171;3610
;317;171;3535
;318;171;3461
;318;171;3441
;318;171;3415
;317;171;3358
;318;171;3377
;317;171;3350
;318;171;3299
;317;171;3279
;318;171;3233
;317;171;3225
;318;171;3178
;317;171;3161
;318;171;3214
;317;171;3209
;318;171;3288
;318;171;3374
;316;171;3459
;318;171;3486
;318;171;3481
;316;171;3266
;318;171;3034
;317;171;2844
;317;171;2780
;318;171;2725
;318;171;2667
;317;171;2669
;317;171;2644
;318;171;2634
;318;171;2593
;317;171;2559
;316;171;2521
;317;171;2528
;317;171;2460
;317;171;2446
;319;171;2440
;317;171;2398
;318;171;2403
;317;171;2395
;317;171;2376
;317;171;2347
;317;171;2373
;318;171;2363
;317;171;2356
;318;171;2355
;318;171;2371
;317;171;2410
;318;171;2431
;318;171;2500
;318;171;2549
;318;171;2574
;319;171;2583
;317;171;2563
;317;171;2612
;317;171;2580
;318;171;2579
;319;171;2556
;319;171;2524
;317;171;2491
;318;171;2478
;317;171;2454
;317;171;2422
;317;171;2435
;318;171;2449
;317;171;2450
;317;171;2450
;317;171;2434
;318;171;2424
;318;171;2358
;317;171;2314
;317;171;2233
;317;171;2146
;317;171;2086
;317;171;2007
;318;171;1950
;318;171;1908
;318;171;1889
;318;171;1854
;317;171;1822
;318;171;1792
;318;171;1767
;319;171;1733
;318;171;1721
;318;171;1730
;317;171;1704
;316;171;1714
;318;171;1699
;318;171;1672
;317;171;1675
;317;171;1673
;319;171;1696
;318;171;1721
;319;171;1767
;318;171;1762
;318;171;1758
;317;171;1752
;316;171;1732
;317;171;1723
;318;171;1730
;319;171;1704
;318;171;1715
;318;171;1703
;318;171;1686
;317;171;1657
;318;171;1642
;317;171;1649
;318;171;1621
;318;171;1625
;317;171;1598
;318;171;1591
;318;171;1579
;318;171;1580
;317;171;1582
;317;171;1619
;317;171;1649
;319;171;1687
;320;171;1745
;317;171;1816
;317;171;1885
;317;171;1950
;318;171;2003
;317;171;2012
;317;171;1988
;318;171;1927
;318;171;1830
;317;171;1754
;317;171;1643
;317;171;1595
;317;171;1544
;317;171;1538
;318;171;1551
;317;171;1591
;318;171;1639
;316;171;1685
;319;171;1761
;318;171;1780
;318;171;1812
;318;171;1791
;316;171;1734
;317;171;1635
;318;171;1539
;318;171;1473
;317;171;1446
;317;171;1452
;317;171;1484
;318;171;1533
;317;171;1579
;318;171;1615
;318;171;1618
;318;171;1600
;318;171;1527
;318;171;1444
;318;171;1396
;318;171;1346
;318;171;1311
;317;171;1305
;317;171;1296
;319;171;1300
;319;171;1321
;317;171;1336
;317;171;1341
;317;171;1338
;317;171;1318
;318;171;1309
;318;171;1309
;318;171;1290
;317;171;1288
;317;171;1301
;319;171;1346
;318;171;1309
;318;171;1302
;318;171;1286
;317;171;1255
;316;171;1242
;317;171;1227
;318;171;1215
;318;171;1190
;318;171;1180
;319;171;1182
;317;171;1170
;317;171;1161
;317;171;1135
;317;171;1130
;317;171;1121
;316;171;1136
;317;171;1146
;317;171;1130
;317;171;1110
;317;171;1096
;318;171;1092
;316;171;1112
;317;171;1139
;316;171;1154
;317;171;1159
;318;171;1171
;318;171;1185
;318;171;1172
;317;171;1181
;317;171;1185
;317;171;1194
;318;171;1203
;317;171;1218
;317;171;1230
;316;171;1263
;318;171;1292
;317;171;1308
;317;171;1315
;318;171;1304
;318;171;1291
;316;171;1232
;317;171;1231
;318;171;1223
;317;171;1197
;316;171;1217
;319;171;1199
;318;171;1174
;316;171;1207
;318;171;1129
;319;171;1064
;316;171;1036
;317;171;1032
;318;171;1068
;317;171;1137
;318;171;1106
;317;171;1206
;317;172;1295
;316;171;1287
;317;171;1339
;317;171;1484
;317;171;1591
;317;171;1662
;316;171;1667
;318;172;1548
;318;172;1511
;317;171;1603
;318;171;1816
;318;171;1844
;318;171;1856
;317;171;1909
;318;171;1760
;317;171;1620
;318;171;1583
;317;171;1585
;319;171;1618
;317;171;1670
;317;172;1755
;317;171;1857
;318;171;1958
;317;171;1979
;317;172;1964
;318;172;1929
;318;172;1807
;316;171;1694
;318;172;1753
;318;172;1649
;317;171;1563
;317;172;1553
;318;171;1722
;317;172;1770
;317;172;1583
;317;171;1441
;317;171;1332
;318;172;1236
;318;172;1167
;317;171;1143
;317;172;1186
;318;171;1240
;318;172;1297
;316;172;1409
;318;171;1601
;317;171;1871
;316;172;2154
;317;172;2226
;318;172;2226
;317;172;2201
;316;171;2116
;316;172;2112
;319;172;2170
;317;172;2216
;319;172;2252
;318;172;2305
;316;172;2261
;318;172;2156
;318;172;2034
;317;172;1942
;318;172;1894
;316;172;1874
;317;172;1974
;317;172;2061
;317;172;2050
;319;172;2104
;317;172;2375
;318;172;2662
;319;172;2806
;318;172;2941
;318;172;3025
;316;172;3042
;317;172;3197
;318;172;3196
;317;172;3202
